301, Gravity, 356032.3577, 0.006440, -0.999978, -0.001583
302, Motion, 356032.3577
303, Gyroscope, 356032.4205, 0.401643, 0.007871, 0.084324
304, Accelerometer, 356032.4205, 0.042050, -0.006152, -0.021828
305, Gravity, 356032.4205, 0.005939, -0.999860, 0.015648
306, Motion, 356032.4205
307, Frame, 356032.4441, 29
308, Gyroscope, 356032.4833, 0.312740, -0.031947, 0.000869
309, Accelerometer, 356032.4833, -0.044987, 0.012188, 0.008714
310, Gravity, 356032.4833, 0.000492, -0.999294, 0.037566
311, Motion, 356032.4833
312, Gyroscope, 356032.5461, 0.258377, -0.227752, 0.142217
313, Accelerometer, 356032.5461, 0.055295, -0.010466, 0.018153
314, Gravity, 356032.5461, -0.000409, -0.998353, 0.057362
315, Motion, 356032.5461
316, Gyroscope, 356032.6089, 0.296163, -0.012450, -0.032659
317, Accelerometer, 356032.6089, -0.037534, 0.016324, -0.011364
318, Gravity, 356032.6089, -0.004549, -0.997358, 0.072506
319, Motion, 356032.6089
320, Frame, 356032.5776, 30
321, Gyroscope, 356032.6716, 0.261116, -0.063594, 0.101170
322, Accelerometer, 356032.6716, 0.031170, -0.005659, -0.005445
323, Gravity, 356032.6716, -0.005169, -0.995912, 0.090177
324, Motion, 356032.6716
325, Gyroscope, 356032.7344, 0.180395, -0.114292, 0.008180
326, Accelerometer, 356032.7344, 0.022810, -0.002709, 0.004124
327, Gravity, 356032.7344, -0.006117, -0.994712, 0.102519
328, Motion, 356032.7344
329, Frame, 356032.7110, 31
330, Gyroscope, 356032.7972, 0.295381, -0.050351, 0.076245
331, Accelerometer, 356032.7972, 0.060642, -0.015029, -0.018206
332, Gravity, 356032.7972, -0.006900, -0.993120, 0.116900
333, Motion, 356032.7972
334, Gyroscope, 356032.8600, 0.207921, -0.027379, 0.008668
335, Accelerometer, 356032.8600, -0.003617, 0.000214, 0.021406
336, Gravity, 356032.8600, -0.009765, -0.990982, 0.133638
337, Motion, 356032.8600
338, Frame, 356032.8444, 32
339, Gyroscope, 356032.9227, 0.223332, -0.005087, 0.010324
340, Accelerometer, 356032.9227, 0.017230, 0.001296, -0.010307
341, Gravity, 356032.9227, -0.008792, -0.989348, 0.145301
342, Motion, 356032.9227
343, Gyroscope, 356032.9855, 0.173742, 0.088874, -0.085065
344, Accelerometer, 356032.9855, -0.024636, 0.007240, -0.004251
345, Gravity, 356032.9855, -0.008292, -0.987601, 0.156763
346, Motion, 356032.9855
347, Frame, 356033.0111, 33
348, Gyroscope, 356033.0483, 0.177317, 0.017230, -0.013709
349, Accelerometer, 356033.0483, 0.017594, -0.003542, -0.007026
350, Gravity, 356033.0483, -0.005250, -0.985655, 0.168692
351, Motion, 356033.0483
352, Gyroscope, 356033.1111, 0.189135, 0.057756, -0.043977
353, Accelerometer, 356033.1111, -0.002555, -0.001567, 0.004104
354, Gravity, 356033.1111, -0.004236, -0.983265, 0.182130
355, Motion, 356033.1111
356, Frame, 356033.1445, 34
357, Gyroscope, 356033.1738, 0.215112, -0.109021, 0.111157
358, Accelerometer, 356033.1738, 0.031702, -0.018670, -0.015398
359, Gravity, 356033.1738, -0.002314, -0.981406, 0.191927
360, Motion, 356033.1738
